marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	35496228	R29R7A5I3895DR	B00E3JH50C	495829368	Bandai Hobby HGBF Strike Gundam Full Package Model Kit, 1/144 Scale	Toys	4	0	0	N	Y	I love the pose-ability of this kit	I love the pose-ability of this kit, and the build is fantastic and fun.  This would be a 5-star kit had they used separate white plastic parts for the upper part of the wings.  Instead, they went with very complicated stickers that do not hold on well.	2015-08-31
US	13078541	R17V30QKHMD6RT	B00CLM89RQ	589805754	Shining All Star CD of Gel Strap Collection Uta no Prince-sama (character strap) BOX (japan import) by Kotobukiya	Toys	5	0	0	N	Y	Five Stars	Super cute! A wonderful item, just as described.	2015-08-31
US	39802204	R1IEWX2AYY7H09	B00OTJ5HW4	335960425	Intex Smiley Giraffe Inflatable Baby Pool, 44 x 36 x 28.5 Inches	Toys	5	0	0	N	Y	Five Stars	Cute and just right. Thank you.	2015-08-31
US	14638713	R2XR00UBJHHIMA	B002APDYV0	346505088	JC Toys, La Baby 11-inch Washable Soft Body Play Doll For Children 18 months or Older	Toys	5	0	0	N	Y	Small but perfect	When I 1st received this doll I was disappointed in her small size. I gave her as a present to my 2 year old granddaughter and it is her favorite one! Maybe because it is the perfect size for her to carry around. She has about 9 or 10 dolls and this is her &#34;go to&#34; doll every afternoon when I am with her.	2015-08-31
US	25893557	R1NQCTOIUA3IYS	B002SQBB3O	485294162	Tsuro: The Game of the Path	Toys	4	0	0	N	Y	Four Stars	Quick and easy game to play up to 8 players!	2015-08-31
US	12343146	R10CI20QKOK0HW	B00V874AJ6	735744893	BigMouth Inc Pizza Slice Pool Float	Toys	5	0	0	N	Y	Five Stars	love it!	2015-08-31
US	34221766	R1P0CHKNWWZYHV	B00C5XBAN6	937464264	Disney Sofia The First Royal Tea Party Giftset	Toys	3	0	0	N	Y	Confirming the Other Reviews of Quality and Design	I gave this to my child and the recent reviews are spot on that mention heads pop off and the figures will not sit in the chairs.  The plastic of the dolls' dresses is a very smooth texture and so there is no friction to keep them in the seats.  I personally tried over and over and I would equate the challenge of keeping the dolls seated to that of erecting a house of cards.  It is not something most adults could accomplish.  My daughter is so in love with all thing Sofia and the items in this set appear to conform to the scale of the other toys for sale so it has some value as part of an overall collection.  Virtually all Sofia toys come with a new Sofia doll, so my daughter already has many.  I simply would not buy this toy if the recipient child does not already have a collection of Sofia toys.  On its own, this toy is only going to be a frustrating waste of money.	2015-08-31
US	38343410	RGGXQ9XRPR93S	B00886F6K2	342142140	Wolfe Face Paints - Dark Green 60 (3.17 oz/90 gm)	Toys	5	1	1	N	Y	Much better that the cheap stuff	This works well.  Much better that the cheap stuff.  Worth the extra money.  Excellent for the Wicked Witch.  This has been used in two professional productions of Wizard of Oz.  One  container will go through about 18 to 25 shows.	2015-08-31
US	23301204	RYBQ6IRF6MZ2B	B00U7EXD4Y	45500300	Flutterbye- Fairy Princess	Toys	5	0	0	N	N	No complaints - works great!	We received this as part of a BzzAgent promotion. It was a fun toy - definitely different from anything else my daughter has. At 8, she's maybe a little old for fairies (at least according to her!), but she was still fascinated by the flying aspect and she and her 4 year old brother enjoy playing with it together. I like toys we can use inside on rainy days that get them up and moving around a bit! We haven't had it long, so can't speak to longevity of it, but so far it's great! I may purchase one as a gift for my friend's daughter, who's turning 6.	2015-08-31
US	11187403	REGBI84CJO9Y	B00G7NOW8U	698515120	Underground Toys Doctor Who Prem FXS Dalek Plush with LED Light	Toys	5	0	0	N	Y	Five Stars	I love this, it is so much fun. Highly recommend it to any Doctor Who fan.	2015-08-31
US	36813780	RO195JQFKLOH6	B00J9BL0SW	182971904	Wltoys F939 2.4G 4CH RC Remote Control Airplane	Toys	5	0	1	N	Y	Five Stars	great plane to fly	2015-08-31
US	11916403	R71PVX91PVEZ3	B00YWLOXCO	373804588	Cartoon Star X-MEN Magneto 3D Cube Micro World Series Minifigure Diamond Nano Block 73 PCS	Toys	5	0	0	N	Y	Five Stars	love it	2015-08-31
US	12841665	R3DWFVJYER3HXV	B00WDPYAQA	136155151	Novag Super Expert 96K Chess Computer	Toys	5	0	0	N	N	a masterpiece	Very humanlike opponent.  Very stylish and elegant.  Tough opponent and a beautiful display in the house.	2015-08-31
US	41468138	RC8LRJSW162R7	B00JCA5DPG	264114053	Fisher-Price Rock, Roll 'n Ride Trike [Amazon Exclusive]	Toys	3	0	0	N	Y	get some with rubber wheels which is good on lawn	It has plastic wheels...get some with rubber wheels which is good on lawn..this one slips on concrete	2015-08-31
US	21166724	R14N0UVII6YVA	B00HXAOTU2	957773964	Little Tikes Sandy Lagoon Waterpark Play Table	Toys	5	0	0	N	Y	Babies love to splash!	Big favorite of year old babies! They love to splash and play in water and umbrella gives great protection from the sun.	2015-08-31
US	35725381	R3AHTFKSKWA3CB	B00009934X	928141353	Duck Duck Goose Game	Toys	5	0	0	N	N	Five Stars	FUN	2015-08-31
US	24977388	R7PJZ5JP91H0F	B00TA5KLBO	254660534	Hello Kitty Hello Kitty Fash'Ems Lot of 3 Mystery Capsule Packs	Toys	5	2	2	N	Y	My daughter loves Hello Kitty and these Fash'Ems were great for her collection	My daughter loves Hello Kitty and these Fash'Ems were great for her collection.  One figure per capsule and the mystery of not knowing what was made it fun.  The figure itself is smooshie and fun to play with.  A little pricey for just one item in each capsule, but these are hard to find, so they were worth it.  Shipping was super fast.	2015-08-31
US	11916403	R29YKZKG7WONWY	B012TTEPUK	97456498	Funko Pop Movies Harry Potter - Quidditch Harry	Toys	5	0	0	N	Y	Five Stars	love it	2015-08-31
US	39993341	R1MH838AFYI9RI	B00B28IQ50	673539114	Classic Sorry! Board Game	Toys	5	0	0	N	Y	Five Stars	really a fun game for families - emotions come out in a fun way!	2015-08-31
US	24997184	R3V4YOK8YFEO6F	B00CMQATOM	68794577	Realistic Machete Knife Prop	Toys	5	1	2	N	Y	perfect zombie weapon.	I am very pleased with this. I needed something realistic for my Zombie Killer costume. This certainly fit the bill. It's got some heft to it. I just wish it came with a sheath.	2015-08-31
US	24655453	RJ3MOWBVRM0Y3	B0015399MG	886207626	VTech Sit-to-Stand Alphabet Train	Toys	5	0	0	N	Y	Five Stars	My Grandkids love this!!!	2015-08-31
US	40303071	R2ZEQ5WVQWNWLO	B004196Y06	343251735	Innovation	Toys	4	0	0	N	Y	Great game, good mix of strategy and luck	I very much like this game.  I have a short attention span and have no patience for a game that takes too long to learn.  I like simple games with simple rules that have deep strategies that become apparent the more you play and this game does not disappoint.<br /><br />One of the things that I like is that things change all the time, and sometimes dramatically, the person who has been ahead for the entire game now is the loser and the person the furthest behind is suddenly the leader.  Good strategy game with cards that provide enough randomness that you will be kept guessing.<br /><br />One of my favorites.	2015-08-31
US	43107685	R3756EH7A4N7TX	B0026NDRU4	403812862	Melissa & Doug Sunny Patch Bella Butterfly Picnic Set With Basket, Plates, and Utensils	Toys	5	0	0	N	Y	Heard she loved it and is looking for any reason she can ...	Gave as gift to 5yo girl. Heard she loved it and is looking for any reason she can find to have picnics.	2015-08-31
US	37039571	R1K6ULVZWIQDIQ	B00253T7R2	407543979	Swimways Baby Spring	Toys	4	0	0	N	Y	Great for using at the pool this summer	Great for using at the pool this summer! My only complaint is that it sits a little low in the water. My baby is short so she was sitting pretty low. This will be great as she gets bigger.	2015-08-31
US	15468006	R34OMP9OZ12N3D	B00CWR5ZR2	274324976	WolVol Bump & Go Electric Flash Light Train Toy with Music	Toys	4	0	1	N	Y	Four Stars	Lots of fun but laud. No volume adjustment.	2015-08-31
US	32547476	R2PTJJF2QN7VKR	B002IMMDN0	71970288	Hot Wheels 100-Car, Rolling Storage Case with Retractable Handle	Toys	4	0	0	N	Y	Four Stars	Really cute	2015-08-31
US	45810163	R1F76XHZRRGMNA	B003EYUV0I	552525274	Griddly Games Chronicles of the Mind	Toys	5	0	0	N	N	great way to get people talking	Fun game...although I don't know if I would really consider it a game.  I mean, I know it is but it is really just a way to get people talking.  We enjoyed playing this with our family.  Some of the questions were a little too deep for the kids, but still though provoking.  This would be a great thing to do with a small group as an ice breaker or even with a group of close friends as you're hanging out.  Definitely a great way to get to know people better.  There are 4 different ways you can play the game so it will never get out...especially when you play with different people.  A lot of fun.  Sample provided for testing, evaluation and review.	2015-08-31
US	18928436	R50TEDI30LX1X	B008YD3MJG	907390744	Fisher-Price Nickelodeon Bubble Guppies: Molly and Violet Racer	Toys	5	0	0	N	Y	Five Stars	she will love it	2015-08-31
US	14241457	R2EMWAM24KB22N	B000SDQWAQ	332975233	Scooby Doo Monster Set Action Figure, 10 Pack	Toys	5	0	0	N	Y	he loved it.	birthday gift for a 6 year old, he loved it.	2015-08-31
US	5782091	RW99WICRIH90	B00ABA0ZOA	482557980	Jenga Hardwood Game	Toys	5	0	0	N	Y	Shipped fast.	My siblings simply love this game. I have four siblings, I'm the oldest. Yes they may fight a lot but dang I love seeing them laugh and play with games like these. Great value, great product, laughs all around. Great for all ages too.<br />Also, if you're thinking of buying it just for yourself no worries there, this is great if you just want to see how long you can last before the tower drops.	2015-08-31
US	32463633	RA0MINAMQM6MM	B00009XNSY	673328030	Learning Resources Pretend & Play Doctor Set	Toys	5	0	0	N	Y	Five Stars	Perfect gag gift for my nephew heading to medical school.	2015-08-31
US	33967662	R3NB2GNIGZGAU9	B00I2TTCG4	476024133	SwimWays Squid Disk - Colors May Vary	Toys	5	0	0	N	Y	try something new	something totally different	2015-08-31
US	13516016	R2ESCCP9TK9YBO	B00IWPJZHY	247223803	Fisher-Price Imaginext Space Tentaclor	Toys	5	0	0	N	Y	Five Stars	Fun toy. Both my 3 and 5 year old play with it for long periods of Tim.	2015-08-31
US	126379	R3I972Y191XJWG	B0006GKD46	47269730	Empire Magic Penny To Dime Trick	Toys	1	0	0	N	Y	One Star	Not what I expected.	2015-08-31
US	7713692	R35P75TQQZH9K5	B00K1H09RG	40839158	Funko POP Movies: Sharknado Action Figure	Toys	5	0	0	N	Y	I new he would like it but when he seen it he didn't just ...	I got this for my dad because the movies are a long running joke between us. I new he would like it but when he seen it he didn't just like it, he loved it! Any fan of the movies would enjoy this item.	2015-08-31
US	43835385	R10ZYLEKG83D36	B008Z6KHSG	256116245	Itazura Coin Bank (Panda)	Toys	5	0	0	N	Y	Perfect gift	Bought as a gift and they loved it!	2015-08-31
US	1738465	RO6AH8YQ9AZAT	B003ICWTLU	684770408	Little Tikes Rocking Horse Magenta	Toys	5	0	0	N	Y	Great for toddlers	Bought this for my neice for her 1st birthday and it was her favorite gift!	2015-08-31
US	30286017	R3JBJSPU8MWP3O	B000V97TM2	912545870	Panda Bear Pendant Necklace in Figural Gift Box	Toys	5	0	0	N	Y	... a birthday gift for a 8-year old and she loved it. Very cute	I bought this as a birthday gift for a 8-year old and she loved it. Very cute.	2015-08-31
US	31735753	R2DQCJSYC3B8L0	B000H8H918	618827282	Rubie's Costume Plus Size Net Black Tights	Toys	4	3	3	N	Y	Great product for low price!	Not the hightest quality (They ripped the first night). However, I didn't expect anything spectacular, due to the very low price. With that being said, if you are looking for something for a costume party, and it's a one-time thing, I would recommend these. They were not thick, therefore they were not uncomfortable to walk around on all night. They were cute and went well with my outfit. Now, They seem REALLY small when you open the package, like there is no way they could be plus-size. But, they DO STRETCH. Overall, I am pleased with the purchase and will not hesitate to purchase again.	2015-08-31
US	4211702	R1U13WS1SOYW06	B00BZ7PWF0	765156341	Girl Baby Balloon Kit Baby Shower (Pink and Brown)	Toys	5	0	0	N	Y	love love love	Love love love	2015-08-31
US	29565155	RSA2KZVPJIF1E	B000YHLUTY	930658401	POOF Disc Master	Toys	5	0	0	N	Y	Five Stars	great value	2015-08-31
US	39394436	R3TPPOM0706CRQ	B00TPXG1OW	687579460	Big Top Mini Cake Decorating Kit	Toys	5	0	0	N	Y	Five Stars	Very cute little set that worked perfectly for our circus-themed cake.	2015-08-31
US	50681272	R2C7AECJJ215CB	B00KNFGC90	508904055	McFarlane Toys The Walking Dead TV 10" Rick Grimes Deluxe Figure	Toys	5	0	0	N	Y	Looks very life like.	Looks very life like.	2015-08-31
US	12612039	R2YP4M6HCMURXK	B00008BFZH	191792153	Snap Circuits Jr. SC-100	Toys	5	0	0	N	Y	Five Stars	Great learning toy!	2015-08-31
US	28280224	R12E7ND2ANHICW	B00HIWWKPQ	936489111	Intex Dinoland Play Center	Toys	4	0	0	N	Y	Four Stars	Fun but a hassle to inflate.	2015-08-31
US	23766745	R33L3O6JW4H864	B0052OSPMY	612000257	Bazoongi 48" Bouncer in Red - Special Exclusive Limited Edition	Toys	5	0	0	N	Y	... 2 yr old grandkids for last Christmas and they love it. Together	Got this for my 4 & 2 yr old grandkids for last Christmas and they love it. Together, they are about 70 pounds and they have jumped and jumped and it is still in great condition.	2015-08-31
US	19649600	RP6L7YT9FYQTV	B00HA4Z1GW	786285650	Marvel Avengers Assemble Incredible Hulk Costume T-Shirt with Mask	Toys	5	0	0	N	Y	Five Stars	Gave as a b day present. . Big hit!!	2015-08-31
US	20846918	R3448Y34EBHOEN	B0032XX932	422275651	Pokemon: Pokemon on Pokeball Figure Set of 12	Toys	1	0	1	N	Y	If I could give this zero stars I would. ...	If I could give this zero stars I would. Partially my fault for not fully comprehending the description but also because this product was cheap. All but two were broken. Plus, there were three multiples in the set. Wish I could return it but my son already set his eyes on them and there is not taking them back. Also NOT FOR CHILDREN! Pieces are way to small, and the balls are way to hard.. Just waiting for one to get thrown across the room and shatter a vase.	2015-08-31
US	12516845	R1KW7QX8WJKXGF	B004D1HIZ2	716280885	Sex Stack	Toys	1	0	2	N	Y	One Star	gift	2015-08-31
US	43835402	R2HLMQUH0CWKO8	B00BBVZAYS	457659375	Sesame Street Playskool Lullaby Good Night Elmo Toy	Toys	5	0	0	N	Y	excelant	Nice quality, bed time Elmo. My Grandson loves it.	2015-08-31
US	13290815	RTBTFSMZCX2BG	B00BMMO1AK	981678628	Artistic Studios Disney	Toys	5	0	0	N	Y	Five Stars	Great! As described!	2015-08-31
US	46167946	R1SR4GYG5X9C90	B00004T71P	340210932	Tin Dominoes, Dbl 6 28 color dot dominoes	Toys	5	0	0	N	Y	Love these dominoes!	Love love love these dominoes. Love the colors. Love the tin that holds the dominoes. Will definitely buy more for the family and game nights.	2015-08-31
US	50710888	R13H2B9WVDV02W	B002MUANJE	454179662	Barbie Glam Vacation House	Toys	5	0	0	N	Y	Five Stars	given as a gift	2015-08-31
US	32882152	R11V7ZSV7QHP5D	B00000DMD2	768689321	Learning Resources Pretend & Play Calculator Cash Register	Toys	5	0	0	N	Y	Five Stars	good math tools for preschoolers	2015-08-31
US	32792136	R1OBJJV6YU8QDC	B007CEK5MK	971141886	Melissa & Doug Whittle World : School Bus Play Set (10 pcs)	Toys	5	0	0	N	Y	Five Stars	Good see toys that are just toys and let the child use their imagination.	2015-08-31
US	41137196	R3VNY0T9T9CVJR	B00149XUFI	414735321	Insect Lore Frog Life Cycle Stages	Toys	5	0	0	N	Y	Five Stars	I was pleased with the product.	2015-08-31
US	896418	R1S8ALSPY2GNJO	B0038LYVVM	930787613	Assorted Dinosaur Stampers	Toys	5	0	0	N	Y	Five Stars	good~~	2015-08-31
US	52013576	R16F29E1XK5D9X	B00GSN5C9C	227289780	LEGO DUPLO Creative Play 10574 Creative Ice Cream	Toys	5	0	0	N	Y	Wonderful set to play with and practice motor skills	My daughters love ice cream and this duplo set was, and still is, perfect for them.  The enjoy building their ice cream cones and pretending to lick them.  This set has helped to improve their dexterity with holding and building things.<br /><br />Highly recommended...can't wait til they're old enough for regular lego and larger, more complex, builds.	2015-08-31
